FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAG,SAC,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
2/14/2021,19,-99,-99,0.17,0.19,0.06,0.27,-99,-99,0.13,0.28,-99,0.2,-99,-99,0.5,0.17,0.27,0.38,0.49,0.48,0.16,0.45,0.49,0.16,-99,0.09,0.2,-99,0.26,-99,-99,-99
2/14/2021,20,-99,-99,0.27,0.16,0.22,0.24,-99,-99,0.22,0.34,-99,0.19,-99,-99,0.55,0.1,0.46,0.44,0.21,0.68,0.21,0.5,0.61,0.34,-99,0.16,0.19,-99,0.26,-99,-99,-99
2/14/2021,21,-99,-99,0.32,0.16,0.26,0.19,-99,-99,0.48,0.47,-99,0.2,-99,-99,0.49,0.1,0.42,0.44,0.19,0.71,0.2,0.47,0.46,0.53,-99,0.21,1.3,-99,0.25,-99,-99,-99
2/14/2021,22,-99,-99,0.42,0.18,0.17,0.16,-99,-99,0.49,0.41,-99,0.18,-99,-99,0.54,0.15,0.65,0.43,0.19,0.66,0.19,0.36,0.26,0.56,-99,0.26,0.46,-99,0.3,-99,-99,-99
2/14/2021,23,-99,-99,0.63,0.14,0.17,0.16,-99,-99,0.62,0.46,-99,0.17,-99,-99,0.68,0.24,0.59,0.37,0.18,0.58,0.67,0.36,0.19,0.52,-99,0.24,0.4,-99,0.25,-99,-99,-99
2/14/2021,24,-99,-99,0.36,0.27,0.26,0.49,-99,-99,0.41,0.39,-99,0.15,-99,-99,0.61,0.08,0.34,0.33,0.17,0.42,0.68,0.36,0.12,0.28,-99,0.13,0.51,-99,0.15,-99,-99,-99
2/15/2021,1,-99,-99,0.27,0.5,0.2,0.39,-99,-99,0.19,0.28,-99,0.16,-99,-99,0.35,0.04,0.36,0.29,0.18,0.3,0.3,0.26,0.1,0.23,-99,0.05,0.63,-99,0.13,-99,-99,-99
2/15/2021,2,-99,-99,0.23,0.35,0.35,0.25,-99,-99,0.11,0.24,-99,0.17,-99,-99,0.2,0.11,0.35,0.29,0.12,0.27,0.29,0.16,0.07,0.16,-99,0.02,0.73,-99,0.13,-99,-99,-99
2/15/2021,3,-99,-99,0.19,0.36,0.3,0.15,-99,-99,0.01,0.16,-99,0.18,-99,-99,0.13,0.23,0.36,0.25,0.11,0.26,0.27,0.03,0.05,0.17,-99,0.03,0.61,-99,0.13,-99,-99,-99
2/15/2021,4,-99,-99,0.18,0.25,0.29,0.13,-99,-99,0.17,0.09,-99,0.15,-99,-99,0.06,0.28,0.28,0.27,0.11,0.26,0.23,0,0.05,0.22,-99,0.01,0.43,-99,0.06,-99,-99,-99
2/15/2021,5,-99,-99,0.17,0.21,0.36,0.13,-99,-99,0.18,0.05,-99,0.14,-99,-99,0.04,0.29,0.3,0.28,0.1,0.25,0.2,0.03,0.06,0.29,-99,0.03,0.32,-99,0.26,-99,-99,-99
2/15/2021,6,-99,-99,0.2,0.35,0.33,0.12,-99,-99,0.23,0.08,-99,0.11,-99,-99,0.2,0.41,0.69,0.33,0.12,0.29,0.23,0.13,0.08,0.33,-99,0.07,0.44,-99,0.4,-99,-99,-99
2/15/2021,7,-99,-99,0.49,0.52,0.54,0.19,-99,-99,0.7,0.2,-99,0.11,-99,-99,0.76,1.02,1.34,0.35,0.13,0.41,0.34,0.31,0.11,0.47,-99,0.21,0.79,-99,0.56,-99,-99,-99
2/15/2021,8,-99,-99,0.44,1.03,1.45,0.41,-99,-99,0.97,0.55,-99,0.1,-99,-99,0.93,2.29,1.14,0.51,0.11,0.86,0.45,0.73,0.76,0.45,-99,0.14,1.1,-99,1.09,-99,-99,-99
2/15/2021,9,-99,-99,0.79,1.34,1.46,0.81,-99,-99,1.88,1.09,-99,0.12,-99,-99,0.89,1.42,1.45,0.5,0.11,2.3,0.54,1.24,2.22,0.35,-99,0.72,1.43,-99,1.76,-99,-99,-99
2/15/2021,10,-99,-99,0.5,0.56,0.97,0.44,-99,-99,1.25,1.28,-99,0.14,-99,-99,0.52,0.65,0.66,0.4,0.19,1.88,0.32,1.29,2.02,0.26,-99,0.67,1.02,-99,0.7,-99,-99,-99
2/15/2021,11,-99,-99,0.61,0.34,0.76,0.4,-99,-99,0.73,0.94,-99,0.2,-99,-99,0.42,0.63,-99,0.35,0.28,0.94,0.3,0.71,-99,0.13,-99,0.34,0.97,-99,0.4,-99,-99,-99
2/15/2021,12,-99,-99,0.47,0.33,0.33,0.23,-99,-99,0.33,0.33,-99,0.29,-99,-99,0.65,0.29,-99,0.35,0.25,0.41,0.29,0.39,0.2,0.12,-99,0.12,1.18,-99,0.34,-99,-99,-99
2/15/2021,13,-99,-99,0.24,0.18,0.18,0.09,-99,-99,0.11,-99,-99,0.31,-99,-99,0.45,0.17,-99,0.35,0.21,0.39,0.2,0.25,0.25,0.15,-99,0.14,0.52,-99,0.24,-99,-99,-99
2/15/2021,14,-99,-99,0.04,0.09,0.06,0.11,-99,-99,0.13,-99,-99,0.3,-99,-99,0.33,0.23,-99,0.35,0.28,0.46,0.24,0.27,0.25,0.13,-99,0.15,0.16,-99,0.22,-99,-99,-99
2/15/2021,15,-99,-99,0.08,0.14,0.1,0.14,-99,-99,0.25,0.14,-99,0.32,-99,-99,0.35,0.32,-99,0.37,0.3,0.47,0.26,0.27,0.26,0.16,-99,0.17,0.24,-99,0.34,-99,-99,-99
2/15/2021,16,-99,-99,0.1,0.18,0.07,0.19,-99,-99,0.2,0.18,-99,0.24,-99,-99,0.39,0.15,0.11,0.4,0.63,0.51,0.28,0.37,0.29,0.14,-99,0.22,0.22,-99,0.24,-99,-99,-99
2/15/2021,17,-99,-99,0.11,0.06,0.07,0.12,-99,-99,0.2,0.09,-99,0.2,-99,-99,0.38,0.24,0.09,0.41,0.64,0.57,0.2,0.37,0.36,0.12,-99,0.25,0.2,-99,0.2,-99,-99,-99
2/15/2021,18,-99,-99,0.12,0.11,0.08,0.07,-99,-99,0.22,0.12,-99,0.18,-99,-99,0.45,0.25,0.15,0.45,0.7,0.6,0.23,0.35,0.36,0.11,-99,0.3,0.23,-99,0.15,-99,-99,-99
2/15/2021,19,-99,-99,0.14,0.11,0.15,0.05,-99,-99,0.19,0.16,-99,0.17,-99,-99,0.65,0.3,0.25,0.4,2.14,0.5,0.17,0.37,0.45,0.23,-99,0.15,0.34,-99,0.18,-99,-99,-99
2/15/2021,20,-99,-99,0.4,0.12,0.15,0.07,-99,-99,0.17,0.21,-99,0.2,-99,-99,0.66,0.21,0.24,-99,0.81,-99,0.13,0.63,0.47,0.43,-99,0.26,0.29,-99,0.27,-99,-99,-99
2/15/2021,21,-99,-99,0.28,0.11,0.21,0.04,-99,-99,0.14,0.31,-99,0.22,-99,-99,0.44,0.2,0.31,-99,0.2,0.51,0.24,0.46,0.7,0.43,-99,0.54,0.24,-99,0.26,-99,-99,-99
2/15/2021,22,-99,-99,0.2,0.74,0.31,0.21,-99,-99,0.21,0.33,-99,0.19,-99,-99,0.45,0.24,0.19,-99,0.3,0.68,0.37,0.62,0.53,0.39,-99,0.59,0.35,-99,0.32,-99,-99,-99
2/15/2021,23,-99,-99,0.11,0.8,0.4,0.33,-99,-99,0.13,0.51,-99,0.18,-99,-99,0.46,0.54,0.24,-99,0.41,0.65,0.32,0.56,0.48,0.32,-99,0.89,0.27,-99,0.25,-99,-99,-99
2/15/2021,24,-99,-99,0.1,0.75,0.27,0.32,-99,-99,0.07,0.52,-99,0.2,-99,-99,0.39,0.36,0.29,-99,0.16,0.55,0.31,0.41,0.28,0.21,-99,0.47,0.22,-99,0.23,-99,-99,-99
2/16/2021,1,-99,-99,0.16,0.61,0.18,0.26,-99,-99,0.09,0.59,-99,0.23,-99,-99,0.55,0.45,0.32,-99,0.18,0.45,0.31,0.56,0.22,0.11,-99,0.35,0.82,-99,0.13,-99,-99,-99
2/16/2021,2,-99,-99,0.18,0.55,0.37,0.22,-99,-99,0.06,0.47,-99,0.23,-99,-99,0.35,0.38,0.15,-99,0.19,0.22,0.34,0.81,0.13,0.09,-99,0.16,0.6,-99,0.06,-99,-99,-99
2/16/2021,3,-99,-99,0.18,0.5,0.35,0.16,-99,-99,0.05,0.26,-99,0.2,-99,-99,0.25,0.4,0.14,-99,0.13,0.21,0.27,0.49,0.11,0.07,-99,0.08,0.25,-99,0.06,-99,-99,-99
2/16/2021,4,-99,-99,0.07,0.2,0.49,0.1,-99,-99,0.1,0.1,-99,0.2,-99,-99,0.21,0.37,0.13,-99,0.13,0.19,0.17,0.19,0.16,0.06,-99,0.1,1.24,-99,0.15,-99,-99,-99
2/16/2021,5,-99,-99,0.21,0.25,0.59,0.05,-99,-99,0.08,0.02,-99,0.18,-99,-99,0.33,0.57,0.3,-99,0.1,0.21,0.21,0.14,0.42,0.1,-99,0.03,0.53,-99,0.24,-99,-99,-99
2/16/2021,6,-99,-99,0.28,0.47,0.78,0.06,-99,-99,0.21,0.11,-99,0.16,-99,-99,0.49,1.34,1.06,-99,0.12,0.34,0.19,0.3,0.58,0.18,-99,0.07,0.75,-99,0.33,-99,-99,-99
2/16/2021,7,-99,-99,0.73,0.83,1.16,0.13,-99,-99,1.28,0.27,-99,0.17,-99,-99,0.91,1.96,0.93,-99,0.1,0.95,0.26,0.45,0.82,0.25,-99,0.34,1.49,-99,0.4,-99,-99,-99
2/16/2021,8,-99,-99,1.18,1.37,1.89,0.31,-99,-99,1.53,1.51,-99,0.17,-99,-99,1.3,3.2,1.47,-99,0.11,4.66,0.46,1.3,0.3,0.41,-99,0.33,1.51,-99,1.11,-99,-99,-99
2/16/2021,9,-99,-99,1.32,1.49,1.64,0.6,-99,-99,1.89,1.47,-99,0.19,-99,-99,1.18,1.38,1.17,-99,0.11,2.67,0.62,1.2,3.15,0.26,-99,0.59,1.29,-99,1.22,-99,-99,-99
2/16/2021,10,-99,-99,0.78,0.72,0.9,0.53,-99,-99,1.52,0.94,-99,0.22,-99,-99,0.64,0.81,1.07,-99,0.17,0.75,-99,1.04,0.35,0.25,-99,0.13,1.62,-99,0.6,-99,-99,-99
2/16/2021,11,-99,-99,0.51,0.34,0.47,0.31,-99,-99,0.71,0.17,-99,-99,-99,-99,0.67,0.18,0.73,-99,0.2,0.32,-99,0.26,0.18,0.36,-99,0.08,1.04,-99,0.21,-99,-99,-99
2/16/2021,12,-99,-99,0.16,0.21,0.27,0.21,-99,-99,0.13,0.12,-99,-99,-99,-99,0.46,0.18,0.52,-99,0.2,0.28,-99,0.24,0.16,0.32,-99,0.09,0.35,-99,0.17,-99,-99,-99
2/16/2021,13,-99,-99,0.14,0.14,0.17,0.2,-99,-99,0.15,0.11,-99,-99,-99,-99,0.38,0.08,0.41,-99,0.21,0.29,-99,0.23,0.24,0.28,-99,0.14,0.3,-99,-99,-99,-99,-99
2/16/2021,14,-99,-99,0.11,0.17,0.19,0.21,-99,-99,0.18,0.12,-99,-99,-99,-99,0.44,0.07,0.4,-99,0.23,0.39,0.16,0.28,0.27,0.15,-99,0.16,0.37,-99,-99,-99,-99,-99
2/16/2021,15,-99,-99,0.06,0.13,0.11,0.19,-99,-99,0.42,0.17,-99,-99,-99,-99,0.52,0.19,0.24,-99,0.27,0.4,0.17,0.3,0.27,0.13,-99,0.16,0.22,-99,-99,-99,-99,-99
2/16/2021,16,-99,-99,0.04,0.06,0.05,0.05,-99,-99,0.36,0.2,-99,-99,-99,-99,0.43,0.25,0.21,-99,0.3,0.45,0.04,0.37,0.3,0.11,-99,0.18,0.19,-99,0.07,-99,-99,-99
2/16/2021,17,-99,-99,0.08,0.17,0.06,0.16,-99,-99,0.26,0.15,-99,-99,-99,-99,0.34,0.36,0.2,-99,0.33,0.49,0.12,0.36,0.35,0.13,-99,0.14,0.21,-99,0.02,-99,-99,-99
2/16/2021,18,-99,-99,0.14,0.2,0.16,0.12,-99,-99,0.35,0.17,-99,-99,-99,-99,0.51,0.48,0.37,-99,0.3,0.4,0.12,0.39,0.42,0.21,-99,0.11,0.22,-99,0.02,-99,-99,-99
2/16/2021,19,-99,-99,0.3,0.21,0.23,0.14,-99,-99,0.36,0.2,-99,-99,-99,-99,0.51,0.29,0.38,-99,0.2,-99,0.07,0.5,0.41,0.3,-99,0.1,0.29,-99,0.08,-99,-99,-99
2/16/2021,20,-99,-99,0.23,0.26,0.32,0.15,-99,-99,0.63,0.21,-99,-99,-99,-99,0.84,0.16,0.52,-99,0.24,-99,0.12,0.55,0.39,0.34,-99,0.16,0.5,-99,0.14,-99,-99,-99
2/16/2021,21,-99,-99,0.13,0.39,0.44,0.1,-99,-99,0.47,0.34,-99,-99,-99,-99,0.64,0.24,0.39,-99,0.29,-99,0.32,0.58,-99,0.2,-99,0.25,0.43,-99,0.2,-99,-99,-99
2/16/2021,22,-99,-99,0.19,0.33,0.2,0.22,-99,-99,0.21,0.28,-99,0.17,-99,-99,0.72,0.33,0.25,-99,-99,-99,0.52,0.55,-99,0.3,-99,0.09,0.42,-99,0.15,-99,-99,-99
2/16/2021,23,-99,-99,0.33,0.22,0.1,0.36,-99,-99,0.25,0.58,-99,0.19,-99,-99,0.49,0.27,0.21,-99,-99,-99,0.52,0.5,-99,0.32,-99,0.24,0.28,-99,0.1,-99,-99,-99
2/16/2021,24,-99,-99,0.35,0.45,0.05,0.47,-99,-99,0.22,0.6,-99,0.14,-99,-99,0.39,0.33,0.2,0.13,0.19,0.4,0.3,0.56,-99,0.13,-99,0.5,0.28,-99,0.13,-99,-99,-99
2/17/2021,1,-99,-99,0.25,0.63,0.02,0.42,-99,-99,0.17,0.35,-99,0.09,-99,-99,0.17,0.23,0.13,0.08,0.2,0.19,0.27,0.38,-99,0.07,-99,0.34,0.33,-99,0.15,-99,-99,-99
2/17/2021,2,-99,-99,0.23,0.5,0.04,0.33,-99,-99,0,0.18,-99,0.07,-99,-99,0.1,0.37,0.13,0.05,0.23,0.12,0.22,0.22,-99,0.05,-99,0.22,0.16,-99,0.16,-99,-99,-99
2/17/2021,3,-99,-99,0.14,0.29,0.24,0.25,-99,-99,0,0.15,-99,0.06,-99,-99,0.14,0.44,0.29,0.06,0.18,0.08,0.22,0.1,-99,0.05,-99,0.24,0.13,-99,0.08,-99,-99,-99
2/17/2021,4,-99,-99,0.07,0.23,0.44,0.27,-99,-99,0.16,0.07,-99,0.05,-99,-99,0.21,0.32,0.35,0.07,0.21,0.1,0.19,0.07,-99,0.05,-99,0.15,0.36,-99,0.06,-99,-99,-99
2/17/2021,5,-99,-99,0.12,0.19,0.19,0.29,-99,-99,0.24,0.05,-99,0.04,-99,-99,0.24,0.17,0.41,0.05,0.23,0.15,0.04,0.09,-99,0.09,-99,0.18,0.25,-99,0.07,-99,-99,-99
2/17/2021,6,-99,-99,0.18,0.22,0.14,0.26,-99,-99,0.25,0.16,-99,0.03,-99,-99,0.49,0.35,0.48,0.07,0.22,0.28,0.04,0.27,-99,0.12,-99,0.23,1.18,-99,0.12,-99,-99,-99
2/17/2021,7,-99,-99,0.43,0.38,0.25,0.25,-99,-99,0.75,0.27,-99,0.02,-99,-99,0.43,0.51,0.59,0.16,0.28,0.36,0.21,0.46,-99,0.17,-99,0.37,0.67,-99,0.22,-99,-99,-99
2/17/2021,8,-99,-99,0.92,0.81,0.51,0.44,-99,-99,0.91,0.5,-99,0.02,-99,-99,0.81,0.8,1.05,0.19,0.25,0.54,0.43,0.7,-99,0.19,-99,0.84,2.66,-99,0.45,-99,-99,-99
2/17/2021,9,-99,-99,1.36,0.71,0.89,0.64,-99,-99,0.42,0.4,-99,0,-99,-99,0.79,1.11,1,0.2,0.17,0.42,0.52,0.76,-99,0.19,-99,0.99,1.66,-99,0.57,-99,-99,-99
2/17/2021,10,-99,-99,0.96,0.61,0.92,0.5,-99,-99,0.98,0.32,-99,0.02,-99,-99,0.73,0.76,0.75,0.16,0.24,0.45,0.55,0.62,-99,0.15,-99,0.32,1.41,-99,0.42,-99,-99,-99
2/17/2021,11,-99,-99,0.61,0.56,0.6,0.45,-99,-99,0.76,0.21,-99,0.1,-99,-99,0.53,0.58,0.75,0.16,0.26,0.29,0.33,0.24,-99,0.14,-99,0.2,1.32,-99,0.25,-99,-99,-99
2/17/2021,12,-99,-99,0.32,0.14,0.14,0.2,-99,-99,0.14,0.18,-99,0.13,-99,-99,0.56,0.24,0.43,0.16,0.2,0.23,0.25,0.25,-99,0.14,-99,0.1,0.35,-99,0.04,-99,-99,-99
2/17/2021,13,-99,-99,0.13,0.19,0.18,0.06,-99,-99,0.09,0.2,-99,0.15,-99,-99,0.32,0.26,0.39,0.15,0.23,0.22,0.17,0.3,0.07,0.1,-99,0.11,0.28,-99,0,-99,-99,-99
2/17/2021,14,-99,-99,0.06,0.15,0.16,0.05,-99,-99,0.14,0.14,-99,0.2,-99,-99,0.31,0.2,0.34,0.16,0.2,0.22,0.18,0.31,0.07,0.14,-99,0.08,0.21,-99,0.03,-99,-99,-99
2/17/2021,15,-99,-99,0.08,0.18,0.15,0.04,-99,-99,0.14,0.18,-99,0.22,-99,-99,0.41,0.15,0.27,0.21,0.21,0.27,0.17,0.31,0.09,0.17,-99,0.13,0.23,-99,0.05,-99,-99,-99
2/17/2021,16,-99,-99,0.05,0.23,0.19,0.09,-99,-99,0.13,0.21,-99,0.19,-99,-99,0.4,0.17,0.36,0.25,0.27,0.31,0.2,0.37,0.12,0.22,-99,0.12,0.23,-99,0.1,-99,-99,-99
2/17/2021,17,-99,-99,0.13,0.25,0.4,0.15,-99,-99,0.16,0.12,-99,0.15,-99,-99,0.6,0.2,0.56,0.25,0.29,0.3,0.24,0.4,0.12,0.22,-99,0.17,0.39,-99,0.13,-99,-99,-99
2/17/2021,18,-99,-99,0.14,0.29,0.41,0.11,-99,-99,0.21,0.13,-99,0.14,-99,-99,0.42,0.22,0.45,0.24,-99,0.36,0.25,0.52,0.11,0.21,-99,0.22,0.89,-99,0.09,-99,-99,-99
2/17/2021,19,-99,-99,0.13,0.26,0.34,0.03,-99,-99,0.25,0.18,-99,0.14,-99,-99,0.44,0.33,0.29,-99,-99,0.49,0.13,0.56,0.26,0.4,-99,0.2,0.51,-99,0.16,-99,-99,-99
2/17/2021,20,-99,-99,0.14,0.38,0.24,0.16,-99,-99,0.19,0.68,-99,0.18,-99,-99,1,0.4,0.39,-99,-99,0.64,0.12,0.51,0.23,0.55,-99,0.32,0.34,-99,0.18,-99,-99,-99
2/17/2021,21,-99,-99,0.26,0.26,0.56,0.24,-99,-99,0.36,0.55,-99,0.21,-99,-99,0.73,0.26,0.65,-99,-99,0.59,0.23,0.49,0.19,0.63,-99,0.3,0.46,-99,0.19,-99,-99,-99
2/17/2021,22,-99,-99,0.73,0.34,0.62,0.3,-99,-99,0.39,0.46,-99,0.23,-99,-99,0.7,0.57,0.62,0.14,0.37,0.5,0.62,0.53,0.14,0.56,-99,0.38,0.62,-99,0.4,-99,-99,-99
2/17/2021,23,-99,-99,0.52,0.46,0.67,0.5,-99,-99,0.46,0.46,-99,0.13,-99,-99,0.7,0.83,0.78,0.15,0.37,0.43,0.32,0.54,0.09,0.49,-99,0.58,0.95,-99,0.29,-99,-99,-99
2/17/2021,24,-99,-99,0.56,0.65,0.87,0.34,-99,-99,0.45,0.46,-99,0.09,-99,-99,0.75,0.92,1.12,0.06,0.22,0.41,0.55,0.63,0.08,0.35,-99,0.57,1,-99,0.29,-99,-99,-99
2/18/2021,1,-99,-99,0.38,0.71,0.8,0.51,-99,-99,0.35,0.36,-99,0.11,-99,-99,0.63,0.81,0.93,0.05,0.28,0.24,0.43,0.57,0.01,0.23,-99,0.3,0.69,-99,0.32,-99,-99,-99
2/18/2021,2,-99,-99,0.55,0.5,0.69,0.5,-99,-99,0.36,0.3,-99,0.06,-99,-99,0.63,0.86,0.42,0.04,0.3,0.17,0.34,0.42,0.09,0.14,-99,0.29,1.04,-99,0.23,-99,-99,-99
2/18/2021,3,-99,-99,0.64,0.58,0.6,0.37,-99,-99,0.26,0.39,-99,0.05,-99,-99,0.39,0.56,0.44,0.05,0.24,0.13,0.24,0.37,0.2,0.12,-99,0.18,0.89,-99,0.14,-99,-99,-99
2/18/2021,4,-99,-99,0.29,0.24,0.67,0.21,-99,-99,0.37,0.08,-99,0.05,-99,-99,0.24,0.65,0.29,0.05,0.2,0.13,0.31,0.23,0.1,0.17,-99,0.17,1.02,-99,0.12,-99,-99,-99
2/18/2021,5,-99,-99,0.15,0.14,0.85,0.09,-99,-99,0.33,0.11,-99,0.05,-99,-99,0.27,0.7,0.48,0.07,0.19,0.17,0.15,0.18,0.04,0.22,-99,0.18,0.61,-99,0.11,-99,-99,-99
2/18/2021,6,-99,-99,0.21,0.38,1.13,0.04,-99,-99,0.31,0.57,-99,0.03,-99,-99,0.58,0.72,0.76,0.29,0.2,0.46,0.07,0.34,0,0.3,-99,0.2,0.47,-99,0.22,-99,-99,-99
2/18/2021,7,-99,-99,0.2,0.59,1.27,0.12,-99,-99,0.61,1.18,-99,0.03,-99,-99,1.09,1.33,0.97,0.56,0.2,2.19,0.13,1.95,0.89,0.53,-99,0.26,1.3,-99,0.26,-99,-99,-99
2/18/2021,8,-99,-99,0.57,0.91,1.79,0.29,-99,-99,1.23,0.91,-99,0.02,-99,-99,1.65,2.36,0.64,1.32,0.2,1.76,0.69,2.24,2.01,0.53,-99,0.72,1.35,-99,0.71,-99,-99,-99
2/18/2021,9,-99,-99,1.53,1.05,1.45,0.64,-99,-99,2.71,0.75,-99,0.04,-99,-99,2.79,2.13,1.54,1,0.21,1.45,0.71,1.51,1.92,0.44,-99,0.9,1.69,-99,0.65,-99,-99,-99
2/18/2021,10,-99,-99,1,0.72,1.82,0.71,-99,-99,1.18,0.65,-99,0.07,-99,-99,1.95,1.83,1.12,0.43,0.2,1.62,0.39,0.74,1.87,0.5,-99,0.68,1.47,-99,0.41,-99,-99,-99
2/18/2021,11,-99,-99,1,0.46,1.22,0.4,-99,-99,1.48,0.6,-99,0.08,-99,-99,1.07,1.2,0.93,0.11,0.34,0.95,0.37,0.55,0.6,0.51,-99,0.28,1.08,-99,0.45,-99,-99,-99
2/18/2021,12,-99,-99,0.55,0.19,0.78,0.16,-99,-99,1.12,0.33,-99,0.13,-99,-99,0.57,0.57,0.73,0.05,0.27,0.26,0.23,0.61,0.08,0.41,-99,0.15,0.52,-99,0.08,-99,-99,-99
2/18/2021,13,-99,-99,0.19,0.12,0.59,0.12,-99,-99,0.73,0.13,-99,0.14,-99,-99,0.39,0.19,0.42,0.05,0.21,0.25,0.2,0.38,0.06,0.29,-99,0.11,0.57,-99,0.06,-99,-99,-99
2/18/2021,14,-99,-99,0.13,0.06,0.38,0.12,-99,-99,0.55,0.14,-99,0.21,-99,-99,0.47,0.32,0.43,0.05,0.39,0.28,0.2,0.33,0.08,0.16,-99,0.1,0.51,-99,0.04,-99,-99,-99
2/18/2021,15,-99,-99,0.07,0.03,0.31,0.12,-99,-99,0.38,0.18,-99,0.24,-99,-99,0.57,0.2,0.41,0.11,0.24,0.34,0.18,-99,0.1,0.13,-99,0.12,0.48,-99,0.04,-99,-99,-99
2/18/2021,16,-99,-99,0.06,0.08,0.35,0.1,-99,-99,0.39,0.25,-99,0.25,-99,-99,0.54,0.25,0.41,0.21,0.22,0.32,0.18,-99,0.18,0.18,-99,0.17,0.45,-99,0.04,-99,-99,-99
2/18/2021,17,-99,-99,0.1,0.16,0.34,0.14,-99,-99,0.32,0.17,-99,0.31,-99,-99,0.54,0.25,0.47,0.26,0.25,0.47,0.21,-99,0.21,0.21,-99,0.24,0.39,-99,0.12,-99,-99,-99
2/18/2021,18,-99,-99,0.15,0.23,0.42,0.14,-99,-99,0.44,0.22,-99,0.34,-99,-99,0.53,0.31,0.58,0.29,0.21,0.45,0.24,-99,0.22,0.35,-99,0.22,0.57,-99,0.16,-99,-99,-99
2/18/2021,19,-99,-99,0.37,0.34,0.59,0.19,-99,-99,0.82,0.29,-99,0.22,-99,-99,0.48,0.36,0.6,0.36,0.34,0.56,0.29,-99,0.26,0.45,-99,0.26,0.67,-99,0.19,-99,-99,-99
2/18/2021,20,-99,-99,0.66,0.69,0.93,0.44,-99,-99,0.86,0.38,-99,0.21,-99,-99,0.75,0.47,0.43,0.33,0.34,0.67,0.56,-99,0.32,0.5,-99,0.65,0.85,-99,0.26,-99,-99,-99
2/18/2021,21,-99,-99,0.83,0.6,1.24,0.62,-99,-99,1.51,0.4,-99,0.27,-99,-99,1.04,0.75,0.57,0.25,0.7,0.65,0.64,-99,0.32,0.44,-99,1.12,1.01,-99,0.53,-99,-99,-99
2/18/2021,22,-99,-99,0.76,0.67,0.81,0.53,-99,-99,1.34,0.56,-99,0.24,-99,-99,1.09,0.78,1.14,0.34,0.67,0.64,0.7,-99,0.18,0.63,-99,0.76,0.77,-99,0.48,-99,-99,-99
2/18/2021,23,-99,-99,0.34,0.46,1.46,0.53,-99,-99,1.34,0.73,-99,0.26,-99,-99,0.86,1.28,1.18,0.86,0.37,0.77,1.05,-99,0.45,0.73,-99,0.79,1.16,-99,0.48,-99,-99,-99
2/18/2021,24,-99,-99,0.14,0.54,2.02,0.73,-99,-99,1.06,1.2,-99,0.39,-99,-99,0.99,1.24,0.79,0.69,0.43,1.28,1.29,-99,1.35,-99,-99,0.94,0.91,-99,0.71,-99,-99,-99
2/19/2021,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2/19/2021,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2/19/2021,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2/19/2021,4,-99,-99,0.07,0.7,0.32,0.52,-99,-99,0.18,0.59,-99,0.12,-99,-99,0.92,1.38,0.63,0.21,0.34,0.69,0.46,-99,0.84,0.09,-99,0.28,0.23,-99,0.35,-99,-99,-99
2/19/2021,5,-99,-99,0.09,0.68,0.27,0.42,-99,-99,0.15,0.44,-99,0.13,-99,-99,1.23,0.97,0.44,0.31,0.28,0.52,0.12,-99,0.94,0.15,-99,0.4,0.37,-99,0.32,-99,-99,-99
2/19/2021,6,-99,-99,0.2,0.67,0.42,0.28,-99,-99,0.3,0.48,-99,0.12,-99,-99,1.21,0.61,0.5,0.53,0.22,0.43,0.12,-99,0.7,0.28,-99,0.41,0.47,-99,0.4,-99,-99,-99
2/19/2021,7,-99,-99,0.49,1.05,0.49,0.38,-99,-99,0.59,0.61,-99,0.12,-99,-99,1.47,1.05,0.85,0.53,0.22,0.48,0.38,-99,0.5,0.48,-99,0.5,0.61,-99,0.72,-99,-99,-99
2/19/2021,8,-99,-99,0.75,1.22,0.82,0.75,-99,-99,1.14,0.44,-99,0.1,-99,-99,1.65,0.86,1.17,0.78,0.44,0.49,0.74,-99,0.54,0.56,-99,0.45,0.99,-99,0.67,-99,-99,-99
2/19/2021,9,-99,-99,0.45,1.14,0.97,1.06,-99,-99,1.58,0.72,-99,0.16,-99,-99,1.58,0.8,1.19,0.19,0.36,0.54,0.97,-99,0.58,0.62,-99,0.74,1.09,-99,0.62,-99,-99,-99
2/19/2021,10,-99,-99,0.69,1.1,0.89,1.04,-99,-99,1.12,1.05,-99,0.19,-99,-99,1.61,0.98,1.44,0.32,0.47,0.68,1.06,-99,0.73,0.95,-99,0.67,1.03,-99,0.6,-99,-99,-99
